,address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,addresses_in_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff
12724,1P9kzQRQSdRCixDwfQNAjdoixnLQUiu8Qf,1940601.0,18,23,7.333333333333333,198,27,0,55598.5,55598.5,66130.0,45067.0,901605636,901533284,14463568.0,1296809.0454545454,3707696.0
12725,34rGznbMqc1gK9BGdysDjP4BudUrWTpUFz,7664795.0,6,21,0.9230769230769231,24,26,0,178583.0,163210.0,269892.0,520.0,18015426,18015426,427039.46153846156,435391.9166666667,503613.0
12726,bc1q9fhcxg97rft56eg4xj95eakd7zxtsq95220fg9,0.0,2,1,1.0,1,1,0,0.0,0.0,0.0,0.0,1247200,1247200,1247200.0,1247200.0,1247200.0
12727,3L34ZhsPoucSSb6SdHwgnhV3jV23RxmVaz,4395084.0,36,9,5.25,84,16,0,86109.0,86540.33333333333,164787.0,8725.0,27432347,26628510,303822.5,96122.85714285714,0.0
12728,36Z4hudpsvthpvGuqqLSR5gg5iu1X7dXiW,2878.0,2,1,1.0,1,1,0,2878.0,2878.0,2878.0,2878.0,419047,419047,419047.0,419047.0,419047.0
12729,1KDANCUaNFzhWFBEDujYkyRhDfB9MgW8Fm,596093.0,240,8,1.2727272727272727,560,440,0,30023.0,30440.333333333332,33848.0,27450.0,48518368165,48518368165,83139726.9090909,5341386.571428572,777004841.0
12730,186HTqsAbn2jewBWVNfwyt4G7pz6dXXeQk,2656219.0,6,15,1.0833333333333333,26,24,0,19332.0,30509.3,123826.0,3097.0,19261150,19261150,728029.5,672027.2307692308,1053402.0
12731,1N4d22SfyeRRgSHVCDSixDk7EePFPHrorD,4600504.0,10,14,0.9230769230769231,60,65,0,6394.0,6592.1,10650.0,4389.0,14025376,14025376,150366.0,152599.16666666666,163838.0
12732,3BLKmCkBZC2Jqwx6JvwwodTaWjWkDaWvpL,709049.0,1,2,1.0,1,1,0,709049.0,709049.0,709049.0,709049.0,540766,540766,540766.0,540766.0,0.0
12733,3CsMLSBtbjs2BYTa7hcaANN7gn6116SW31,156764.0,12,3,1.2727272727272727,14,11,0,3039.0,5948.0,29397.0,0.0,12234130,12234130,862361.7272727273,607282.2142857143,3413388.0
12734,1MWATqdKZkjTyGv9JvWUnQXwZp8SNNgEau,5996.0,3,1,0.5,1,2,0,3988.0,3988.0,3988.0,3988.0,29771449,29771449,14845515.5,29691031.0,29691031.0
12735,32KzaNfFwwVmGBC2SA3efoieNCbZEDeNNB,16582994.0,3,4,1.0,3,3,0,10862414.0,10862414.0,10862414.0,10862414.0,3000,3000,1000.0,1000.0,0.0
12736,1AJeVjMDt9gQ4JfEZMD7b4nf93cQMk9bF1,1108464.0,1,2,1.0,1,1,0,1108464.0,1108464.0,1108464.0,1108464.0,99265,99265,99265.0,99265.0,0.0
12737,bc1qgczcsh4j3yqldrkcrx8ktrpr2qm2aukzjnw5gd,6116.0,2,1,1.0,1,1,0,6116.0,6116.0,6116.0,6116.0,1679454,1679454,1679454.0,1679454.0,1679454.0
12738,1Poiv3wEr1zvNqpcepiE9WCp155UoFgZxU,5585151.0,2,23,7.333333333333333,22,3,0,68373.0,68373.0,115318.0,21428.0,5831298,5831298,1700497.3333333333,131557.54545454544,673091.0
12739,13kCRHVRd9V62LzK49Z243ed3QZX8uUjH2,1333.0,2,1,1.0,1,1,0,1333.0,1333.0,1333.0,1333.0,170488,170488,170488.0,170488.0,170488.0
12740,3Di5LGFLQm6b1x2xQT9WE3sTQQARNhYPPy,2520000.0,8,11,0.47058823529411764,8,17,0,112136.0,100254.66666666667,164174.0,24454.0,5287199,5287199,233300.0,252478.125,295558.0
12741,3KBECDsTvhkvJE67ULj3K1xoj1b2X54wG6,1404600.0,28,16,1.7777777777777777,112,63,0,6353.0,9803.142857142857,20421.0,4853.0,233936602,232678302,2250922.222222222,1266143.75,11351500.0
12742,3NHpSDfCPRyNY2jr884TebA8cLHE8vwDFh,1778336.0,2,2,1.0,2,2,0,1769726.0,1769726.0,1769726.0,1769726.0,76855,76855,38427.5,38427.5,0.0
12743,33gUu6fkeYzw131UjdWn9os3c637ZzR9an,583.0,2,1,1.0,1,1,0,583.0,583.0,583.0,583.0,1796200,1796200,1796200.0,1796200.0,1796200.0
12744,1P3iwHNKB9uWimpZgETN6KDkgcoqM9qm4t,3131.0,2,1,1.0,1,1,0,3131.0,3131.0,3131.0,3131.0,852110,852110,852110.0,852110.0,852110.0
12745,12mbXcBkypcmDTqFv63wc98GAfuZbG3mYJ,21778.0,2,1,1.0,1,1,0,21778.0,21778.0,21778.0,21778.0,7961000,7961000,7961000.0,7961000.0,7961000.0
12746,12ePzbhQ1QkNLDbggpWGtNbB4twU3mBV4w,5622899.0,24,12,0.9230769230769231,72,78,0,11074.5,13192.1,38756.0,4065.0,334753387,334753387,7172768.153846154,7652824.25,6000000.0
12747,1JYAzW1XCRMsrxSbAWUxhETQXBBfTsjUg,797118.0,6,8,1.2727272727272727,14,11,0,5561.0,11787.0,43742.0,444.0,44870721,44870721,1593316.4545454546,1251891.5,3462840.0
12748,34HQxhFLyks3NYaQTNQk9J6KUXFdrE6rhc,3109352.0,2,5,1.0,5,5,0,2792.5,3511.0,7950.0,509.0,556567,556567,111313.4,111313.4,115081.0
12749,1MCf8fUanoY75UXaqhXfjrP2yJXJPJDxzq,1033386.0,84,13,0.9230769230769231,504,546,0,1423.5,1689.0,3569.0,360.0,2938626939,2937872658,1746537.7692307692,1728473.75,1729826.0
12750,3ACURvZFPL7R8ZnmoeyHZmoe2m45N1YMAi,34657951.0,9,20,1.2727272727272727,42,33,0,252683.0,356683.25,886781.0,1486.0,93329056,93085886,1153826.5454545454,845138.3571428572,207674.0
12751,373T1rWRbMgRAfmioMsW9pDnixgBDiWhsL,1034405.0,1,2,1.0,1,1,0,1034405.0,1034405.0,1034405.0,1034405.0,453156,453156,453156.0,453156.0,0.0
12752,17AB5aJu7epGZ5eM9UyfGHcUaQUs6rg5V9,65043542.0,2,10,1.0,7,7,0,21094.5,24709.666666666668,47437.0,8937.0,3358240,3358240,479748.5714285714,479748.5714285714,277762.0
12753,3PuDBJ4FEgwjS2jaFuVYCNiY6TucAnT1LM,237833.0,1,2,1.0,1,1,0,237833.0,237833.0,237833.0,237833.0,501717,501717,501717.0,501717.0,0.0
12754,36DjVmeGmUwJmvdvHB7iZvVrLFp3MsN2Lv,19764.0,2,1,1.0,1,1,0,19764.0,19764.0,19764.0,19764.0,17205572,17205572,17205572.0,17205572.0,17205572.0
12755,386yyvCnBDmLrD7JFQDBhhb68z7eBPdAq7,9374823.0,78,5,0.041666666666666664,6,144,0,8785.0,8785.0,8785.0,8785.0,159375709,159375709,752848.7083333334,517707.0,0.0
12756,16SF8xACqkWQAUuqKy9i6Uj5wGEu8WE1Fp,1902929.0,12,15,0.9230769230769231,36,39,0,23829.0,40165.88888888889,101515.0,7753.0,95674758,95674758,1757019.076923077,1710529.0,3196800.0
12757,3ANXXkSxT9eZjyRGAnsVUjMwNnz3BjeJNd,4285935.0,6,17,1.0833333333333333,26,24,0,70658.0,65851.18181818182,167496.0,11785.0,27086362,27086362,787599.1666666666,726339.3076923077,632429.0
12758,1NdqsVP87fu7qRqizsis6xhu5JcyvAyfLC,106007.0,5830,3,1.2727272727272727,3710,2915,5,1229.0,3327.875,18928.0,0.0,1858181037578,1853441687904,4600320.7272727275,22903138.42857143,314505890.0
12759,bc1qllmrlja947msfnmjks6d7rtrez7agn4pt3r8j9,269892.0,72,4,3.1666666666666665,171,54,0,30283.0,30283.0,44902.0,15664.0,5451050163,5451050163,60366879.333333336,15486655.0,161460854.0
12760,1J8DgpDiQ4ZQUgaedH5Nc8NfkfGFJyR748,1024114.0,56,13,0.9230769230769231,336,364,0,4709.5,4829.3,6431.0,3579.0,12726422943,12726421302,4374663.153846154,4397030.833333333,2087651.0
12761,3Kizj9BrGURnTFk8PksmSmgznTRNPNViMb,16202433.0,1,4,1.0,2,2,0,14795717.0,14795717.0,14795717.0,14795717.0,12000,12000,6000.0,6000.0,0.0
12762,1Lioor4NQPh9w2awPjTZnr5h67WEC3aHb7,564276.0,1,2,1.0,1,1,0,564276.0,564276.0,564276.0,564276.0,295376,295376,295376.0,295376.0,0.0
12763,bc1q7vsjetm6nkrwfu8ur4u394jpkhgul9zstaega3,10574839.0,4,21,4.0,40,10,0,44722.0,129257.25,403486.0,24099.0,5998595,5998595,442295.2,110573.8,668002.0
12764,3N2jLGrxj5H2eVtPRNTGthLARYLrNpYXdU,110645.0,2,2,1.0,2,2,0,85064.0,85064.0,85064.0,85064.0,808262,808262,404131.0,404131.0,0.0
12765,15idXuDeRi2StS4onZfMv93rFQj1wWj4W2,225636.0,378,4,24.0,648,27,0,38688.0,38688.0,38688.0,38688.0,612182213,612182213,46030055.0,203883.33333333334,0.0
12766,1LLFdG9iKZQMVJjLoBMxo6rZ9CGrW3jCfn,1297169.0,10,16,1.7777777777777777,80,45,0,27205.0,33206.0,68468.0,18002.0,38148268,38148268,287874.8888888889,161288.5625,160678.0
12767,3BkZxeoaJJ13QCRN2N1igKNfek4JoFujTf,396794.0,1,2,1.0,1,1,0,396794.0,396794.0,396794.0,396794.0,919261,919261,919261.0,919261.0,0.0
12768,1LLRzbPXcDhTmopyHCjcpL1TnxJC7mu8GK,8008.0,2,1,1.0,1,1,0,8008.0,8008.0,8008.0,8008.0,158521,158521,158521.0,158521.0,158521.0
12769,1Mf1EydGWtBDTaBfCLNdAgdWwmJWX2VmFY,4171528.0,8,11,1.0833333333333333,26,24,0,2964.0,4432.0,8303.0,1326.0,31253735,31253735,318110.5,293640.46153846156,275738.0
12770,bc1qvjmlrql4xgntqdyyyz60j6jtlphzn3s8u4s3u0,21755.0,2,1,1.0,1,1,0,21755.0,21755.0,21755.0,21755.0,104826889,104826889,104826889.0,104826889.0,104826889.0
12771,1NjvBJmJgZF1bqxsRkXTHpXxh8SwXCTwfE,8436.0,2,1,1.0,1,1,0,8436.0,8436.0,8436.0,8436.0,1064051,1064051,1064051.0,1064051.0,1064051.0
12772,3A55YzVbcxEgAz4fjxGtLvGJvb8ZekzPjy,27830307.0,18,14,0.9230769230769231,36,39,0,5574.0,22672.8,77567.0,627.0,1645473380,1645473380,20209981.615384616,21773563.416666668,21166807.0
12773,bc1qxkzcyjxeckdqxvtqvdn7kmg5k04pt9yy0vw35r,0.0,2,1,1.0,1,1,0,0.0,0.0,0.0,0.0,90730320,90730320,90730320.0,90730320.0,90730320.0
12774,1PBmAhZt9HX3tw4jv1KVB3iou3ciVNBM3F,2748596.0,50,13,0.9230769230769231,300,325,0,21845.0,23898.8,44566.0,7690.0,16706428274,16706428274,4262579.076923077,4570921.666666667,2573592.0
12775,3PST8kfeDaexptLjaXdoNY13HVPzXKrutx,468.0,2,1,1.0,1,1,0,468.0,468.0,468.0,468.0,2736739,2736739,2736739.0,2736739.0,2736739.0
12776,3F5eA5dCJ5e3L42HpMiZ2MM8McaiEMJrz4,2737553.0,1,2,1.0,1,1,0,2737553.0,2737553.0,2737553.0,2737553.0,366000,366000,366000.0,366000.0,0.0
12777,3H3h4A1awytmhg4ck8YWoVKkb9tioiBKCc,732557.0,63,5,1.0833333333333333,91,84,0,8220.0,8220.0,8220.0,8220.0,130757572,130757572,570262.75,526396.3846153846,4198174.0
12778,bc1qheh59yflqjtwgjptjp9j0h435f3ea9mwc5l7kj,198.0,2,1,1.0,1,1,0,198.0,198.0,198.0,198.0,5677647,5677647,5677647.0,5677647.0,5677647.0
12779,bc1qlaseadp5z6n36556y8qht3p88n0aj4m349zc8d,369491.0,1,2,1.0,1,1,0,369491.0,369491.0,369491.0,369491.0,291828,163133,34438.0,163133.0,0.0
12780,bc1qrhhk0pkz0cw3zssaydc437nfv37j6axxp2stsk,3537668.0,4,13,0.9230769230769231,24,26,0,14045.5,14340.6,25594.0,2663.0,4565742,4565742,114896.15384615384,113610.66666666667,114969.0
12781,18YRHdT1JMWpmv1RcprhD8YaJqGL2qnyB2,3059268.0,9,17,0.9230769230769231,36,39,0,36504.5,68358.875,180615.0,16066.0,59805499,59805499,860265.4615384615,785785.0833333334,540023.0
12782,bc1qnla4tva5u7fve2mtcy2psmmjj793jyd8g6anyj,3007.0,2,1,1.0,1,1,0,3007.0,3007.0,3007.0,3007.0,1893634,1893634,1893634.0,1893634.0,1893634.0
12783,3BHWTYDc2iihwAii4NqQPdXv64oGtgzwK5,13279.0,2,1,1.0,1,1,0,13279.0,13279.0,13279.0,13279.0,2460000,2460000,2460000.0,2460000.0,2460000.0
12784,16yFVN3YiFUcQsYxsgM3mgKNHdBMcadgWk,743780.0,42,8,1.5,105,70,0,1398.0,15469.0,43728.0,1281.0,2780251244,2682216931,15938715.3,10651979.266666668,31061938.0
12785,3KDKYX2a7a9i2t63H5M7zeTuGX7Y3VVUuv,6440976.0,1,2,1.0,1,1,0,6440976.0,6440976.0,6440976.0,6440976.0,31600,31600,31600.0,31600.0,0.0
12786,3CdQnBcTbttHkyqpu5dYQpoRB2vZBEpiEt,658096.0,1940,2,0.041666666666666664,97,2328,0,0.0,0.0,0.0,0.0,383879657214,383879657214,233021.41666666666,1883833.0,182731801.0
12787,3MKVYZvaKftyztmC9egmakSs8jfPE8tkaL,4839641.0,4,13,0.9230769230769231,24,26,0,880.0,959.6,1901.0,133.0,4931816,4931816,116890.92307692308,114271.91666666667,101276.0
12788,3QqPcPCL8g5ZtHUry5YyGjsm6dcCGuuw5T,20296608.0,4,18,1.7777777777777777,32,18,0,658730.0,785303.0,2250615.0,1456.0,553461000,553461000,3634922.222222222,2044643.75,3579000.0
12789,1CkgY5MY4PPSkfJ2kqrpat5B3mDz2JHKPc,2976976.0,280,9,1.5,600,400,0,1093271.0,886376.9387755102,1093271.0,0.0,21990603794,21990603794,2023278.6,1348852.4,6245028.0
12790,1Q7Yd4pdtu1HNRC1hTrx5H7eNwVM8PEodC,42400149.0,2,12,1.0,9,9,0,9787.0,12499.0,41631.0,1272.0,1406624,1406624,156291.55555555556,156291.55555555556,4967.0
12791,121VKBTWjqPisQYjhmLoc9BwiDupkccG3Q,635578.0,168,8,0.9230769230769231,288,312,0,708.0,3105.0,23645.0,0.0,4827779621,4827779621,6733784.615384615,7110766.666666667,23759200.0
12792,3E6H9sufeBE4JEMrAYkssoKQW3n73Pvqmn,7250142.0,2,13,0.9230769230769231,12,13,0,5661.0,5972.1,9969.0,3648.0,32094479,32094479,2386469.0,2420779.1666666665,4019797.0
12793,3GS82TAkAKhnvNk9VqgnVQ8uCpRxR3W9pA,25516016.0,8,13,0.9230769230769231,24,26,0,1031.5,28032.2,245973.0,141.0,15912121,15912121,493240.07692307694,496843.4166666667,720000.0
12794,39jX16GEJxEHRDiayqsrmMir8RnKwwBhYk,4404904.0,56,12,1.0833333333333333,182,168,0,57759.0,62723.166666666664,126051.0,21482.0,64940659,64940659,118217.16666666667,109123.53846153847,145538.0
12795,3NhViaWXL8pmHnBfxWztN2YNqj4jfRmx2e,5863019.0,3762,4,0.9230769230769231,2508,2717,0,1490832.0,1422456.3394495412,1490832.0,0.0,969077653771,969077649942,89418040.46153846,87370921.66666667,718887195.0
12796,3Qm1L1wT8fN4duXKvkYXzLPFa6VPvVUfZW,1197.0,2,1,1.0,1,1,0,1197.0,1197.0,1197.0,1197.0,360000,360000,360000.0,360000.0,360000.0
12797,1BRAtSsiDQ4dWqXzStE4hqb9goUt957oph,16912.0,2,1,1.0,1,1,0,16912.0,16912.0,16912.0,16912.0,583685,583685,583685.0,583685.0,583685.0
12798,1FkCzJZEbKD6NH4FTM7BYKL67PmVEHzzVR,3716631.0,10,24,24.0,120,5,0,9970.0,9970.0,9970.0,9970.0,32047764,31516214,9484106.0,163789.83333333334,47420530.0
12799,1BTX9rexGEFtZocJLxaxAwZVxQjJGxcPVD,15785130.0,2,6,1.0,6,6,0,2501.0,2194.4,2884.0,1131.0,1020355,1020355,170059.16666666666,170059.16666666666,166883.0
12800,3DYf5ztPc4Yq9GJSy19ZgqrLZ29E1CN78F,1367090.0,44,3,0.08695652173913043,8,92,0,2306.0,2306.0,2306.0,2306.0,249721,249721,5667.04347826087,9805.0,78440.0
12801,bc1qrsexmtjnuwwtl47dt5qv4fu5nks94ur6ymwerc,1098.0,2,1,1.0,1,1,0,1098.0,1098.0,1098.0,1098.0,342363714,342363714,342363714.0,342363714.0,342363714.0
12802,1JDYGBZ4BwBTJ7d3cpGkTVGn3YDjFwq5Dm,223132.0,1,2,1.0,1,1,0,223132.0,223132.0,223132.0,223132.0,4101776,4101776,4101776.0,4101776.0,0.0
12803,3D591NCgSYELcgcwhgC4zsBgqUyJepP5gK,24750461.0,2,10,1.3333333333333333,8,6,0,26028.0,274236.6,937243.0,2192.0,27322751,27260351,4543391.833333333,3415343.875,3106893.0
12804,3DNThvAJGBLyswsLmMTqsHQabZLp2gjZX1,14155268.0,6,19,1.2727272727272727,28,22,0,44226.0,125137.125,687474.0,7009.0,24917900,24901700,1483136.3636363635,1122371.4285714286,855000.0
12805,bc1q2mpt72kd4fw88pv30w6dqqf2vus3mamfp9q8kv,6671011.0,4,20,1.5,30,20,0,43785.0,91630.33333333333,296769.0,1307.0,7384608,7384608,219869.5,153361.4,101002.0
12806,161ZFYdpcTUChzDaJUZ4aTViSXQfPou4dC,2328366.0,22,13,0.9230769230769231,132,143,0,10480.5,9958.9,12598.0,5994.0,253503669,253503669,693555.7692307692,692468.5,677172.0
12807,1F2wrHdZrDvQqZPEjUn9ny4fEEkKbZ7rHy,338110.0,1,2,1.0,1,1,0,338110.0,338110.0,338110.0,338110.0,361350,246275,131200.0,246275.0,0.0
12808,3911t6UYa6hzv677HSUbDs32vcBvS4oHeY,22380952.0,5,9,1.0,7,7,0,2026693.0,2026693.0,2026693.0,2026693.0,13319,13319,1902.7142857142858,1902.7142857142858,0.0
12809,12bjYoRBE8MNsGjYBg6SfqvPtZSE85h9XK,2633280.0,125,9,1.0833333333333333,325,300,0,4951.5,11231.9,52574.0,0.0,368792170736,368792170736,758303333.3333334,699972307.6923077,1400000000.0
12810,36m6RAiNpSzP8oGsdZQ7UXTPpq1LeLV53A,2718.0,2,1,1.0,1,1,0,2718.0,2718.0,2718.0,2718.0,721946731,721946731,721946731.0,721946731.0,721946731.0
12811,3K8Qp3AZdBnMsYRUYZyE1WgKdhSGrQGXqZ,23812.0,2,1,1.0,1,1,0,23812.0,23812.0,23812.0,23812.0,20600,20600,20600.0,20600.0,20600.0
12812,bc1q28rc2n99de6pv65e9vy7p9saczr95xgygt76he,6549312.0,2,3,3.0,3,1,0,5031345.0,5031345.0,5031345.0,5031345.0,19626784,15907784,15907784.0,6542261.333333333,0.0
12813,1M7UXxLQkgrxWnUvGrkHzjawF9fVUnHm4c,11488310.0,20,16,0.3157894736842105,24,76,1,27778.0,64379.333333333336,165360.0,0.0,83763685019,83762778230,10209403.578947369,16039990.833333334,2009000.0
12814,3LWhmDkQU79NbXb4eDwYpL2TQKedKK39qH,12268.0,2,1,1.0,1,1,0,12268.0,12268.0,12268.0,12268.0,5284857092,5284857092,5284857092.0,5284857092.0,5284857092.0
12815,3BLqVT79etCb7ftdbAriBthkhcJ8LVsmUU,11444684.0,1,2,1.0,1,1,0,11444684.0,11444684.0,11444684.0,11444684.0,1030,1030,1030.0,1030.0,0.0
12816,37cbCryN7qAejkRTcC7D9GBxQLuE7etRfN,421331.0,4,6,1.0,7,7,0,2081.0,25068.4,63447.0,0.0,1337526,1337526,191075.14285714287,191075.14285714287,283693.0
12817,12rrFEPMNrzLwAwFamRXyNZ9PYM55chRdu,41104.0,1,2,1.0,1,1,0,41104.0,41104.0,41104.0,41104.0,68803200,68803200,68803200.0,68803200.0,0.0
12818,37cHvrVDFY12j6iYXZvweTq7T8fLMAB5pT,3989999.0,1,2,1.0,1,1,0,3989999.0,3989999.0,3989999.0,3989999.0,634467,634467,634467.0,634467.0,0.0
12819,18zXDynH65PtudBxB4qNuFYBqT5wXbamUz,2268.0,2,1,1.0,1,1,0,2268.0,2268.0,2268.0,2268.0,12986,12986,12986.0,12986.0,12986.0
12820,3CrELiRY1XQ8Dzu7HHqh1PyVwV2gwxrQcq,18143048.0,5,15,0.9230769230769231,12,13,0,376073.0,500572.4,1294263.0,3614.0,76824316,76824316,5909562.769230769,4600388.833333333,19644029.0
12821,3MX5v2aZS76uQ9hm4ZTrwQXtWo48YwxWZk,21265703.0,1,11,4.5,9,2,0,4018796.0,4018796.0,6822699.0,1214893.0,7520306,7482328,3741164.0,835589.5555555555,0.0
12822,1KCXKM9kWJMhfQxggiVoD9mXLaNTyyJ9BC,230611.0,2,3,1.0,3,3,0,2471.5,2471.5,2534.0,2409.0,7512256,7512256,2504085.3333333335,2504085.3333333335,4571088.0
12823,38R3wWT2NogJSxaCwbLPWbzSEQJa51P6a8,26707.0,2,1,1.0,1,1,0,26707.0,26707.0,26707.0,26707.0,359692,359692,359692.0,359692.0,359692.0
12824,1LiKTm2xSEGK52EwZYtmMmj1oF5oCewd9U,1750398.0,4,4,1.0,5,5,0,4489.5,12064.25,39278.0,0.0,25461100,25461100,5092220.0,5092220.0,13460000.0
12825,1CgCBjWpn2HpoGoCQzbTCbQrykbQgBT4bz,5654.0,2,1,1.0,1,1,0,5654.0,5654.0,5654.0,5654.0,1084,1084,1084.0,1084.0,1084.0
12826,3PRb8skXhD7RftmwjJJXFSHiDLkC35d4th,15076.0,2,1,1.0,1,1,0,15076.0,15076.0,15076.0,15076.0,2400000,2400000,2400000.0,2400000.0,2400000.0
12827,bc1qvrslkwvftx50xg2p7xcnukypnvfrqx8tsnaps2,2705.0,2,1,1.0,1,1,0,2705.0,2705.0,2705.0,2705.0,1902914755,1902914755,1902914755.0,1902914755.0,1902914755.0
12828,3Qaa6NJfLJZFMQXW3iar7Py2ZUD87QEwM9,6344277.0,2,17,1.375,11,8,0,31349.0,63612.0,197839.0,15255.0,13124,13124,1640.5,1193.090909090909,1000.0
12829,1FrQKFTKGAsYvcFkvug78UnqDyz8tM56zt,172.0,2,1,1.0,1,1,0,172.0,172.0,172.0,172.0,417614,417614,417614.0,417614.0,417614.0
12830,38NJKNyk9a1iNXza3sgxa27DNhzmiYb8ck,34990725.0,6,21,0.6666666666666666,30,45,0,111704.0,251802.25,1239879.0,52371.0,4065601,4065601,18816.333333333332,20451.3,1385.0
12831,3PrnopE3RecmSWfrLy6rsribtFrUBBdCzm,386243.0,1,2,1.0,1,1,1,386243.0,386243.0,386243.0,386243.0,138600,138600,138600.0,138600.0,0.0
12832,1L3fSN8sQghdsq483uvWvLCDT6D1zsC5Z8,2481.0,2,1,1.0,1,1,0,2481.0,2481.0,2481.0,2481.0,2729000,2729000,2729000.0,2729000.0,2729000.0
12833,bc1qxv9vek0xts9ktv0l06a6stsx404cps9n4dsew8,52451.0,6950,1,0.7857142857142857,3058,3892,6,495.0,475.77777777777777,2005.0,0.0,172791370648282,172791370641718,15884894027.071428,18247653608.636364,61824007553362.0
12834,3E2mxWm9crZKu4YsVgQuJJq7mVN3WwN1Yu,23333721.0,12,14,1.0833333333333333,13,12,0,8787021.0,8787021.0,8787021.0,8787021.0,13000,13000,1083.3333333333333,1000.0,0.0
12835,1Q5QL8J8NSTtg996wE1g1dUeVs1otUhFiv,107155.0,1,2,1.0,1,1,0,107155.0,107155.0,107155.0,107155.0,167280,167280,167280.0,167280.0,0.0
12836,31jxRKVq4UzDTG2Fu7Y9V5r5hPrgHjDMvR,2509612.0,8,16,0.9230769230769231,24,26,0,27053.0,53652.5,172650.0,1593.0,22183255,22183255,323156.53846153844,90636.83333333333,143009.0
12837,35FKk9SZQ8goPPWbexpbWyp6sgohcQUTVu,7023855.0,4,23,7.333333333333333,44,6,0,61633.5,61633.5,65370.0,57897.0,6276287,6276287,1072956.6666666667,128337.22727272728,617039.0
12838,13wicGt7Qnaeu7QeQo2HznZBeC1DPkq8wc,116749998.0,3,8,2.3333333333333335,7,3,0,5814186.5,5814186.5,11594311.0,34062.0,8116834,8116287,2705429.0,1159547.7142857143,1131157.0
12839,36u8bwGq4eKUiBXq6wr9q7uLRCVtR3TnNJ,3007.0,2,1,1.0,1,1,0,3007.0,3007.0,3007.0,3007.0,983404,983404,983404.0,983404.0,983404.0
12840,1FaZB97SDNiq6YQF5NvWdB8wciWPM3paHt,984.0,2,1,1.0,1,1,0,984.0,984.0,984.0,984.0,1766803,1766803,1766803.0,1766803.0,1766803.0
12841,bc1qkauycdvtda9zy3mzzm7e6tthsw20nru58g0d8j,6827294.0,12,21,3.1666666666666665,76,24,0,144319.0,116747.0,161046.0,44876.0,16058860,15933682,420209.3333333333,113485.94736842105,690848.0
12842,3AUJi8gHDyEuHCUAxRxiFrkwyHbmwhPx8L,16856.0,2,1,1.0,1,1,0,16856.0,16856.0,16856.0,16856.0,600980,600980,600980.0,600980.0,600980.0
12843,33suWv2NCVwg31ARKVL5fr9tpAHhnmMCXS,3301663.0,9,15,1.0833333333333333,39,36,0,177155.0,160078.0,283463.0,7033.0,25858577,25858577,214106.75,213588.61538461538,352963.0
12844,12JvAV6ovRhy6DRBQzUKcoMw3BvbBBnvQh,67704.0,1,2,1.0,1,1,0,67704.0,67704.0,67704.0,67704.0,2261728,2261728,2261728.0,2261728.0,0.0
12845,bc1qcem7aqtqc26a42e0n8cnwj35dj0vnmlmmqp2g8,3281.0,2,1,1.0,1,1,0,3281.0,3281.0,3281.0,3281.0,19376326,19376326,19376326.0,19376326.0,19376326.0
12846,bc1qd5rx0kqypvl59lqe98srzsw9eetd3ug7xhqena,5499227.0,2,24,7.333333333333333,22,3,0,102306.5,102306.5,185851.0,18762.0,10433745,6975546,1520346.6666666667,116819.72727272728,1234269.0
12847,bc1qyx6g4t829hh29vqvj7v6j2pmpcm32jlyemllkh,706781.0,4,7,1.5,9,6,0,10248.0,23238.6,83549.0,3577.0,111364147,111364147,18560691.166666668,12373794.111111112,31744925.0
12848,1NmHzrgxyhDMveFB3oXuXUSjujsFQCwWo9,13568150.0,6,13,1.2727272727272727,14,11,0,16034.0,75658.28571428571,218292.0,794.0,5264725,5264725,416575.63636363635,327223.35714285716,2493950.0
12849,34AUQb5KhqoxBdP9haM4o4WTrSxSTdx95f,16240593.0,2,13,3.25,13,4,0,1782281.0,1782281.0,2070457.0,1494105.0,4509904,994904,248726.0,346915.6923076923,0.0
12850,3NUXjhf9zRdjob5aAfG7KTrWKdbvbMLoLe,1614295.0,2,13,1.0833333333333333,13,12,0,14928.5,21156.2,59685.0,1940.0,609163885,608394899,15155600.0,12423984.846153846,15030600.0
12851,18kAQ4AoTokCQnoBVzbW7Fh6euU1Ca1bqx,4410.0,2,1,1.0,1,1,0,4410.0,4410.0,4410.0,4410.0,32847195,32847195,32847195.0,32847195.0,32847195.0
12852,3HgYd1gAN72E3nytgrCxAFJn2uB1YVJ85V,3791168.0,20,14,0.9230769230769231,60,65,0,72924.0,132925.2857142857,332962.0,1485.0,57528198,57528198,266120.0,259030.33333333334,469269.0
12853,1Apnem3M2DCGB17mmQtdjkygDS2d94nn79,16143.0,1,2,1.0,1,1,0,16143.0,16143.0,16143.0,16143.0,266009,266009,266009.0,266009.0,0.0
12854,16zhQs82sWzYRTMQZ9J1vX7dXcBYFVgPhw,2497.0,2,1,1.0,1,1,0,2497.0,2497.0,2497.0,2497.0,465714,465714,465714.0,465714.0,465714.0
12855,17myLxSYKkrm6uhetD2EkRV2vySYdbZbeu,2934085.0,7,13,3.1666666666666665,19,6,0,155906.0,155906.0,257243.0,54569.0,231173924,231173924,38528987.333333336,6510504.52631579,6113586.0
